Pocillopora_acuta_HIv2___RNAseq.g20068.t1	sp	Q8N0W4	NLGNX_HUMAN	33.448	583	317	14	26	552	47	614	6.71e-95	311
Pocillopora_acuta_HIv2___RNAseq.g6431.t1	sp	P70618	MK14_RAT	61.032	349	109	2	1	323	1	348	6.64e-155	441
Pocillopora_acuta_HIv2___RNAseq.g4308.t1	sp	Q02241	KIF23_HUMAN	51.150	739	327	8	17	743	6	722	0.0	716
Pocillopora_acuta_HIv2___TS.g10863.t1	sp	O70244	CUBN_RAT	28.409	616	341	28	3	605	1306	1834	2.88e-43	172
Pocillopora_acuta_HIv2___RNAseq.g12043.t1	sp	P90703	RLA2_BRUMA	53.043	115	52	1	1	115	2	114	3.57e-30	107
Pocillopora_acuta_HIv2___TS.g19790.t1	sp	O95833	CLIC3_HUMAN	34.783	230	120	8	28	239	1	218	4.18e-29	113
Pocillopora_acuta_HIv2___TS.g10734.t1	sp	P62268	RS23_RAT	93.706	143	9	0	52	194	1	143	1.90e-94	274
Pocillopora_acuta_HIv2___TS.g15010.t1a	sp	Q99PL5	RRBP1_MOUSE	25.792	442	287	10	46	452	279	714	8.97e-15	81.3
Pocillopora_acuta_HIv2___TS.g29776.t1	sp	P11964	SODCP_PEA	57.047	149	57	4	47	195	61	202	9.75e-49	160
Pocillopora_acuta_HIv2___RNAseq.g27224.t1	sp	A8MZ26	EFCB9_HUMAN	40.513	195	113	1	4	198	5	196	2.09e-50	164
Pocillopora_acuta_HIv2___RNAseq.g27096.t1	sp	P21328	RTJK_DROME	32.075	106	57	2	6	97	586	690	3.59e-09	55.8
Pocillopora_acuta_HIv2___TS.g6683.t1	sp	P41809	HKR1_YEAST	26.068	234	173	0	151	384	528	761	1.27e-06	55.1
Pocillopora_acuta_HIv2___TS.g28329.t1	sp	Q03358	MSX2_MOUSE	50.211	237	105	5	137	371	36	261	6.15e-56	187
Pocillopora_acuta_HIv2___RNAseq.g15660.t1	sp	P20825	POL2_DROME	34.634	205	102	4	1	176	195	396	1.49e-29	117
Pocillopora_acuta_HIv2___RNAseq.g21602.t1	sp	P49254	CRP_CAVPO	34.158	202	128	5	117	316	19	217	3.75e-27	109
Pocillopora_acuta_HIv2___RNAseq.g27588.t1	sp	Q9CR48	DRAM2_MOUSE	32.099	243	130	7	22	256	22	237	3.05e-24	101
Pocillopora_acuta_HIv2___RNAseq.g14969.t1	sp	Q66IC8	DYLT5_DANRE	40.972	144	81	1	78	217	30	173	6.96e-35	124
Pocillopora_acuta_HIv2___RNAseq.g21420.t1	sp	Q86XH1	DRC11_HUMAN	55.000	840	358	6	1	839	1	821	0.0	865
Pocillopora_acuta_HIv2___RNAseq.g14926.t1	sp	Q9CQ46	DRC8_MOUSE	67.308	156	51	0	19	174	8	163	1.40e-78	234
Pocillopora_acuta_HIv2___RNAseq.g18237.t1	sp	P27401	POL_SFV3L	30.435	115	80	0	7	121	914	1028	6.92e-13	68.2
Pocillopora_acuta_HIv2___RNAseq.g10286.t1	sp	Q63028	ADDA_RAT	49.580	357	166	5	32	374	44	400	2.25e-110	350
Pocillopora_acuta_HIv2___RNAseq.g11615.t1	sp	Q6GNY8	T39AB_XENLA	38.589	482	245	12	31	471	1	472	1.22e-88	282
Pocillopora_acuta_HIv2___RNAseq.g25599.t1	sp	Q9D9K3	AVEN_MOUSE	43.363	113	57	4	56	167	97	203	1.04e-16	83.6
Pocillopora_acuta_HIv2___TS.g8368.t1	sp	Q4V7Q1	RM52_XENLA	49.231	65	33	0	43	107	46	110	1.92e-13	65.9
Pocillopora_acuta_HIv2___RNAseq.g24919.t1	sp	Q2TBG7	ISCA2_BOVIN	43.293	164	81	4	1	164	1	152	6.43e-38	130
Pocillopora_acuta_HIv2___RNAseq.g30109.t1	sp	Q0GNC1	INF2_MOUSE	36.719	128	71	3	3	123	4	128	3.24e-23	96.7
Pocillopora_acuta_HIv2___RNAseq.g30055.t2	sp	Q498H0	PD5BA_XENLA	41.095	1297	727	16	18	1288	21	1306	0.0	925
Pocillopora_acuta_HIv2___RNAseq.g7733.t1	sp	Q8BH95	ECHM_MOUSE	67.647	102	33	0	1	102	189	290	1.07e-43	146
Pocillopora_acuta_HIv2___RNAseq.g15662.t1	sp	Q9P2P1	NYNRI_HUMAN	28.169	142	93	2	38	173	1535	1673	1.03e-06	52.0
Pocillopora_acuta_HIv2___TS.g15709.t1	sp	F1QGD2	ZDH24_DANRE	36.017	236	145	3	52	283	58	291	8.82e-51	171
Pocillopora_acuta_HIv2___RNAseq.g8648.t1	sp	K0E4E1	ECDE_ASPRU	40.449	89	53	0	99	187	368	456	1.48e-13	72.0
Pocillopora_acuta_HIv2___RNAseq.g21694.t1	sp	P30937	SSR4_RAT	28.511	235	151	9	12	236	50	277	1.03e-16	82.0
Pocillopora_acuta_HIv2___RNAseq.g7731.t1	sp	Q8BH95	ECHM_MOUSE	68.421	57	18	0	1	57	189	245	6.34e-18	79.0
Pocillopora_acuta_HIv2___TS.g20542.t1	sp	A4IHR1	IT70A_XENTR	77.982	654	133	1	1	654	1	643	0.0	1083
Pocillopora_acuta_HIv2___RNAseq.g27226.t1	sp	Q6DKE2	DVL3_XENLA	52.690	539	175	14	160	641	196	711	2.78e-145	441
Pocillopora_acuta_HIv2___TS.g15672.t1	sp	Q91VN0	LRP5_MOUSE	32.852	277	177	4	15	288	22	292	1.90e-41	164
Pocillopora_acuta_HIv2___RNAseq.g31136.t1	sp	Q1L8G7	GATD1_DANRE	40.952	210	106	5	1	193	1	209	6.86e-50	166
Pocillopora_acuta_HIv2___RNAseq.g28740.t1	sp	P56273	MDM2_XENLA	48.077	52	27	0	339	390	420	471	3.14e-11	68.2
Pocillopora_acuta_HIv2___RNAseq.g10968.t1	sp	Q3UDE2	TTL12_MOUSE	46.012	652	288	10	10	635	25	638	0.0	564
Pocillopora_acuta_HIv2___RNAseq.g22880.t1	sp	Q7RTR2	NLRC3_HUMAN	38.764	178	100	2	18	195	684	852	1.57e-19	90.1
Pocillopora_acuta_HIv2___TS.g6220.t2	sp	Q9BUU2	MET22_HUMAN	43.933	239	121	5	76	308	167	398	5.71e-56	189
Pocillopora_acuta_HIv2___RNAseq.g10332.t1	sp	Q14185	DOCK1_HUMAN	48.552	1623	789	16	1	1592	1	1608	0.0	1553
Pocillopora_acuta_HIv2___RNAseq.g3918.t1	sp	Q9D864	ARP6_MOUSE	61.055	398	151	4	1	397	1	395	1.85e-179	508
Pocillopora_acuta_HIv2___RNAseq.g29005.t1	sp	A9ZSY3	TRET1_BOMMO	36.743	479	283	6	12	483	34	499	4.86e-105	325
Pocillopora_acuta_HIv2___RNAseq.g9832.t1	sp	Q8BIE6	FRM4A_MOUSE	50.296	507	240	4	8	514	5	499	4.07e-166	512
Pocillopora_acuta_HIv2___RNAseq.g15289.t1	sp	O17389	TYB_CAEEL	42.500	120	63	3	291	408	24	139	5.17e-12	67.0
Pocillopora_acuta_HIv2___TS.g24319.t1	sp	P29275	AA2BR_HUMAN	25.503	298	167	8	45	300	14	298	2.87e-11	67.0
Pocillopora_acuta_HIv2___RNAseq.g26693.t1	sp	Q969G6	RIFK_HUMAN	64.085	142	51	0	18	159	4	145	2.70e-63	194
Pocillopora_acuta_HIv2___RNAseq.g22661.t1	sp	P00606	PA2A_BUNMU	45.763	118	62	1	31	148	21	136	6.88e-30	108
Pocillopora_acuta_HIv2___RNAseq.g11138.t1	sp	Q9QX29	TRPC5_MOUSE	25.328	533	332	16	109	610	215	712	5.58e-38	155
Pocillopora_acuta_HIv2___RNAseq.g9830.t1	sp	P53992	SC24C_HUMAN	58.430	777	322	1	456	1232	319	1094	0.0	983
Pocillopora_acuta_HIv2___RNAseq.g15903.t1	sp	O73606	KCNG2_CHICK	53.488	43	20	0	223	265	405	447	1.39e-08	61.2
Pocillopora_acuta_HIv2___RNAseq.g1788.t1	sp	P25100	ADA1D_HUMAN	29.341	334	199	8	20	344	108	413	4.75e-29	121
Pocillopora_acuta_HIv2___TS.g6983.t1	sp	Q0V8S9	CNTP5_CHICK	36.066	122	74	2	6	127	36	153	4.35e-14	72.0
Pocillopora_acuta_HIv2___RNAseq.g14657.t1	sp	P90648	MHCKB_DICDI	34.081	223	125	6	219	431	443	653	1.03e-26	117
Pocillopora_acuta_HIv2___RNAseq.16666_t	sp	P12785	FAS_RAT	49.425	2523	1131	34	6	2411	1	2495	0.0	2372
Pocillopora_acuta_HIv2___RNAseq.g6756.t1	sp	P20825	POL2_DROME	35.437	206	98	6	1	175	195	396	4.82e-30	118
Pocillopora_acuta_HIv2___RNAseq.g17232.t1	sp	Q9DED6	BAX1B_CHICK	44.660	103	53	1	108	206	110	212	4.10e-19	85.9
Pocillopora_acuta_HIv2___TS.g9023.t1	sp	Q96L96	ALPK3_HUMAN	30.303	165	106	4	157	316	1462	1622	2.52e-13	74.7
Pocillopora_acuta_HIv2___RNAseq.g29832.t1	sp	J7GQ11	TYRDC_LEVBR	35.425	494	265	10	52	531	13	466	6.61e-83	283
Pocillopora_acuta_HIv2___RNAseq.g21887.t1	sp	O60290	ZN862_HUMAN	25.000	284	175	9	371	644	817	1072	9.99e-09	62.8
Pocillopora_acuta_HIv2___RNAseq.g7344.t1	sp	Q6DBY0	NUP85_DANRE	44.544	669	327	10	8	668	10	642	0.0	575
Pocillopora_acuta_HIv2___TS.g6981.t1	sp	O18806	FA8_CANLF	38.182	55	34	0	37	91	2288	2342	8.05e-06	48.5
Pocillopora_acuta_HIv2___RNAseq.g4988.t1	sp	Q60855	RIPK1_MOUSE	42.254	71	39	1	23	91	568	638	3.30e-07	56.2
Pocillopora_acuta_HIv2___TS.g2284.t1	sp	A7RK30	QORL2_NEMVE	66.667	366	117	3	17	379	1	364	8.87e-171	483
Pocillopora_acuta_HIv2___RNAseq.g19198.t2	sp	A5PJ65	RER1_BOVIN	61.929	197	70	1	35	231	5	196	6.90e-90	266
Pocillopora_acuta_HIv2___RNAseq.g16397.t1	sp	Q8AYC9	CHK1_CHICK	54.873	472	199	4	2	467	3	466	0.0	524
Pocillopora_acuta_HIv2___RNAseq.g31044.t1	sp	Q9DBP0	NPT2B_MOUSE	58.951	553	206	8	45	578	61	611	0.0	586
Pocillopora_acuta_HIv2___RNAseq.g2541.t1	sp	Q6PCD5	RFWD3_HUMAN	40.385	52	31	0	10	61	681	732	1.06e-06	47.4
Pocillopora_acuta_HIv2___TS.g307.t1	sp	Q5JWR5	DOP1A_HUMAN	64.103	78	28	0	107	184	2184	2261	3.16e-25	107
Pocillopora_acuta_HIv2___RNAseq.g2266.t1	sp	O35760	IDI1_RAT	57.965	226	93	2	30	255	4	227	2.48e-91	272
Pocillopora_acuta_HIv2___RNAseq.g29294.t1	sp	A4K526	TM256_BUFGR	48.182	110	56	1	12	121	6	114	5.86e-27	99.4
Pocillopora_acuta_HIv2___RNAseq.g24746.t1	sp	Q8CHG5	AREL1_MOUSE	46.774	806	397	10	201	988	30	821	0.0	696
Pocillopora_acuta_HIv2___RNAseq.g23577.t1	sp	O02751	CFDP2_BOVIN	46.809	94	46	2	2	93	397	488	1.15e-19	90.9
Pocillopora_acuta_HIv2___RNAseq.g24744.t1	sp	Q9UBV2	SE1L1_HUMAN	61.755	604	216	6	317	912	169	765	0.0	759
Pocillopora_acuta_HIv2___RNAseq.g30190.t1	sp	O43159	RRP8_HUMAN	52.941	221	103	1	295	515	237	456	9.78e-80	259
Pocillopora_acuta_HIv2___TS.g11594.t1	sp	P22770	ACHA7_CHICK	30.485	515	296	13	39	536	26	495	8.70e-76	251
Pocillopora_acuta_HIv2___TS.g26810.t1	sp	Q8K561	OTOAN_MOUSE	24.779	226	151	6	944	1155	889	1109	1.04e-08	63.5
Pocillopora_acuta_HIv2___RNAseq.g2158.t1	sp	Q6P255	MED11_XENTR	44.660	103	57	0	4	106	7	109	4.31e-24	92.0
Pocillopora_acuta_HIv2___RNAseq.g3317.t1	sp	Q7Z410	TMPS9_HUMAN	34.701	585	346	17	87	657	491	1053	2.44e-84	290
Pocillopora_acuta_HIv2___RNAseq.g7355.t1	sp	Q9P215	POGK_HUMAN	40.278	72	42	1	2	73	525	595	5.49e-11	63.2
Pocillopora_acuta_HIv2___RNAseq.g6491.t1	sp	Q96GS4	BORC6_HUMAN	49.020	102	52	0	846	947	256	357	3.12e-28	120
Pocillopora_acuta_HIv2___RNAseq.g25721.t1	sp	Q6P6X9	NUP35_DANRE	42.075	347	144	11	5	339	7	308	1.57e-67	217
Pocillopora_acuta_HIv2___RNAseq.g18949.t2	sp	Q8VE97	SRSF4_MOUSE	51.905	210	64	3	7	216	2	174	2.56e-63	209
Pocillopora_acuta_HIv2___RNAseq.g6360.t1	sp	A6QLU6	AGRD1_BOVIN	28.897	526	322	16	156	642	338	850	9.83e-59	216
Pocillopora_acuta_HIv2___RNAseq.g1333.t1	sp	Q99LE6	ABCF2_MOUSE	67.893	598	177	3	9	593	20	615	0.0	839
Pocillopora_acuta_HIv2___RNAseq.g20400.t1	sp	Q5ZL98	RPC1_CHICK	69.982	543	147	3	1	534	1	536	0.0	808
Pocillopora_acuta_HIv2___RNAseq.g5181.t1	sp	Q9HCK4	ROBO2_HUMAN	31.724	290	169	9	202	468	210	493	3.71e-30	131
Pocillopora_acuta_HIv2___RNAseq.g8980.t1	sp	B8EIZ7	TMM_METSB	55.281	445	194	4	6	448	3	444	8.22e-180	513
Pocillopora_acuta_HIv2___RNAseq.g4931.t1	sp	Q0VD48	VPS4B_BOVIN	72.851	442	113	2	7	446	8	444	0.0	667
Pocillopora_acuta_HIv2___RNAseq.g1754.t1	sp	O35607	BMPR2_MOUSE	32.258	124	46	9	71	170	25	134	7.02e-06	48.9
Pocillopora_acuta_HIv2___TS.g24057.t1	sp	Q6PHY8	SELTB_DANRE	51.961	102	47	1	2	103	83	182	2.71e-32	114
Pocillopora_acuta_HIv2___RNAseq.g17907.t1b	sp	P35668	GSHB_XENLA	45.106	470	246	7	10	475	13	474	2.12e-138	409
Pocillopora_acuta_HIv2___RNAseq.g17907.t1a	sp	Q93XX5	Y5713_ARATH	32.484	314	191	10	149	446	38	346	8.51e-34	138
Pocillopora_acuta_HIv2___RNAseq.g7935.t1	sp	G3V7W1	PDCD6_RAT	59.281	167	68	0	7	173	24	190	5.80e-72	218
Pocillopora_acuta_HIv2___RNAseq.g11222.t1	sp	Q54RZ7	Y1199_DICDI	27.820	266	156	10	392	630	1373	1629	3.90e-15	83.2
Pocillopora_acuta_HIv2___TS.g19253.t1	sp	P54886	P5CS_HUMAN	58.929	784	287	9	23	798	39	795	0.0	899
Pocillopora_acuta_HIv2___RNAseq.g3434.t1	sp	Q9CZV8	FXL20_MOUSE	60.325	431	168	1	20	450	9	436	0.0	539
Pocillopora_acuta_HIv2___RNAseq.g8304.t1	sp	Q2S3P1	RS11_SALRD	46.296	108	58	0	88	195	27	134	8.89e-31	112
Pocillopora_acuta_HIv2___TS.g18513.t1	sp	Q09575	YRD6_CAEEL	28.017	696	410	20	242	925	241	857	7.20e-66	244
Pocillopora_acuta_HIv2___RNAseq.g20402.t1	sp	O42202	NDF1_DANRE	55.224	67	29	1	37	103	97	162	1.78e-13	70.1
Pocillopora_acuta_HIv2___RNAseq.g19671.t1	sp	Q28DV3	HDAC3_XENTR	71.564	422	114	3	4	420	3	423	0.0	652
Pocillopora_acuta_HIv2___RNAseq.10002_t	sp	Q6RI86	TRPA1_RAT	27.573	1059	693	22	109	1128	53	1076	4.58e-103	354
Pocillopora_acuta_HIv2___RNAseq.g1018.t1	sp	Q0VA40	SP9_XENTR	45.707	396	170	17	1	369	1	378	2.36e-89	280
Pocillopora_acuta_HIv2___RNAseq.g25939.t1	sp	P61258	PCNA_MACFA	61.004	259	101	0	1	259	1	259	2.11e-122	352
Pocillopora_acuta_HIv2___RNAseq.g25363.t1a	sp	Q6UX73	CP089_HUMAN	30.619	307	172	11	18	310	19	298	1.93e-31	129
Pocillopora_acuta_HIv2___RNAseq.g10094.t1	sp	Q26619	KAPR_STRPU	60.526	380	134	6	3	380	1	366	1.35e-155	446
Pocillopora_acuta_HIv2___RNAseq.g2538.t1	sp	Q8CIK8	RFWD3_MOUSE	28.934	197	93	6	5	166	589	773	3.26e-10	62.4
Pocillopora_acuta_HIv2___TS.g14868.t1	sp	Q9H0H5	RGAP1_HUMAN	44.150	641	306	19	15	623	12	632	8.10e-152	454
Pocillopora_acuta_HIv2___RNAseq.g16749.t1	sp	Q1JPS6	OPN4L_DANRE	23.876	356	254	6	7	352	61	409	2.20e-23	104
Pocillopora_acuta_HIv2___RNAseq.g170.t1	sp	Q9W6V2	NEGR1_CHICK	25.118	211	127	8	35	244	45	225	8.06e-08	57.8
Pocillopora_acuta_HIv2___TS.g27468.t2	sp	Q9QZZ4	MYO15_MOUSE	40.314	1146	627	12	42	1183	1187	2279	0.0	878
Pocillopora_acuta_HIv2___RNAseq.g14322.t1	sp	Q8I7P9	POL5_DROME	38.150	173	94	2	12	171	256	428	1.06e-27	119
Pocillopora_acuta_HIv2___RNAseq.g13565.t1	sp	Q9NXS3	KLH28_HUMAN	49.462	558	278	2	15	570	16	571	0.0	572
Pocillopora_acuta_HIv2___RNAseq.g7110.t1	sp	B3EWZ6	MLRP2_ACRMI	30.805	435	212	14	3	358	787	1211	1.16e-48	184
Pocillopora_acuta_HIv2___RNAseq.g26714.t1	sp	P59807	CABC1_PROVU	25.421	653	365	26	356	948	375	965	2.04e-31	137
Pocillopora_acuta_HIv2___RNAseq.g28842.t1	sp	Q4PZA2	ECE1_MOUSE	34.853	746	443	11	18	757	61	769	5.39e-152	464
Pocillopora_acuta_HIv2___RNAseq.g11237.t1	sp	P9WKC1	Y1425_MYCTU	21.296	216	153	5	18	221	244	454	2.26e-06	52.0
Pocillopora_acuta_HIv2___RNAseq.g28055.t2a	sp	Q06443	WNT5B_AMBME	44.722	360	170	8	55	410	22	356	3.03e-100	305
Pocillopora_acuta_HIv2___RNAseq.g5076.t1	sp	Q9CPW0	CNTP2_MOUSE	33.549	617	370	17	1	590	190	793	2.79e-97	336
Pocillopora_acuta_HIv2___RNAseq.g29143.t2	sp	Q9HCK4	ROBO2_HUMAN	31.373	765	462	22	14	739	9	749	1.34e-91	330
Pocillopora_acuta_HIv2___RNAseq.g14958.t1	sp	O42401	MATN3_CHICK	28.400	250	139	11	23	250	44	275	4.01e-13	73.9
Pocillopora_acuta_HIv2___RNAseq.g8038.t1	sp	P61752	HRH2_PONPY	32.416	327	194	11	15	335	6	311	1.07e-31	125
Pocillopora_acuta_HIv2___RNAseq.g20341.t1	sp	O73791	TIE2_DANRE	34.255	470	269	12	444	878	628	1092	3.81e-67	246
Pocillopora_acuta_HIv2___RNAseq.g28865.t1	sp	Q8BWR4	UBP40_MOUSE	35.308	1300	729	27	1	1253	1	1235	0.0	689
Pocillopora_acuta_HIv2___TS.g16790.t1b	sp	Q2EG98	PK1L3_MOUSE	36.070	341	210	7	145	483	1011	1345	5.94e-58	222
Pocillopora_acuta_HIv2___RNAseq.g18971.t1	sp	D2HKB0	UBIA1_AILME	32.192	292	176	6	11	290	48	329	3.77e-40	145
Pocillopora_acuta_HIv2___RNAseq.g10864.t1	sp	Q5R634	DIK1A_PONAB	25.310	403	235	10	39	429	63	411	7.57e-34	134
Pocillopora_acuta_HIv2___TS.g5703.t1	sp	Q09575	YRD6_CAEEL	39.726	146	85	3	2	144	862	1007	3.96e-27	110
Pocillopora_acuta_HIv2___RNAseq.g14410.t1	sp	Q01528	HAAF_LIMPO	27.647	170	116	5	102	268	3	168	1.91e-12	67.4
Pocillopora_acuta_HIv2___RNAseq.g3569.t1	sp	Q6GNV7	DIRC2_XENLA	37.500	96	58	1	1	96	104	197	2.04e-11	63.2
Pocillopora_acuta_HIv2___RNAseq.g14184.t1	sp	Q7TN88	PK1L2_MOUSE	32.873	362	237	4	935	1296	1265	1620	2.00e-60	235
Pocillopora_acuta_HIv2___TS.g14999.t2	sp	Q6PHS6	SNX13_MOUSE	38.997	977	489	17	12	931	11	937	0.0	662
Pocillopora_acuta_HIv2___RNAseq.g29141.t1	sp	A2RU67	F234B_HUMAN	21.792	413	244	17	152	532	149	514	4.65e-09	63.5
Pocillopora_acuta_HIv2___RNAseq.g7301.t1	sp	F5H4B4	F227A_HUMAN	33.838	198	126	3	147	340	129	325	4.40e-30	128
Pocillopora_acuta_HIv2___RNAseq.g15342.t1	sp	P41224	TEF_RAT	50.000	60	30	0	138	197	232	291	1.91e-11	65.1
Pocillopora_acuta_HIv2___RNAseq.g15816.t1	sp	Q9XWN7	NSH1_CAEEL	37.458	299	170	9	3	290	5	297	2.18e-51	176
Pocillopora_acuta_HIv2___RNAseq.g17223.t1	sp	Q8IDX6	RH2A_PLAF7	38.462	91	51	2	459	545	2742	2831	2.78e-07	58.2
Pocillopora_acuta_HIv2___RNAseq.g10484.t1	sp	G4WMX4	RYAR_TRICA	29.605	304	182	10	24	310	35	323	6.56e-33	129
Pocillopora_acuta_HIv2___RNAseq.g10175.t1	sp	Q8K3F6	KCNQ3_MOUSE	31.193	109	66	3	201	304	260	364	7.12e-08	58.9
Pocillopora_acuta_HIv2___RNAseq.g28886.t1	sp	Q6ZSS7	MFSD6_HUMAN	35.946	370	195	4	666	993	276	645	1.16e-67	246
Pocillopora_acuta_HIv2___RNAseq.g18146.t1	sp	P15535	B4GT1_MOUSE	45.660	265	144	0	139	403	131	395	1.20e-81	259
Pocillopora_acuta_HIv2___RNAseq.g21059.t1	sp	Q09575	YRD6_CAEEL	26.347	334	222	9	10	330	757	1079	2.12e-22	101
Pocillopora_acuta_HIv2___RNAseq.g6001.t1	sp	Q6CGG3	FKBP2_YARLI	60.000	80	31	1	1	80	64	142	3.44e-27	100
Pocillopora_acuta_HIv2___RNAseq.g19668.t1	sp	C6KFA3	AGRG6_DANRE	28.826	281	173	10	299	563	854	1123	8.10e-16	85.1
Pocillopora_acuta_HIv2___TS.g7609.t1b	sp	Q5RB83	SERB_PONAB	59.322	177	71	1	1	177	48	223	2.61e-75	229
Pocillopora_acuta_HIv2___RNAseq.g26907.t1	sp	Q55CD9	NDH_DICDI	44.346	451	244	5	6	453	5	451	5.16e-127	379
Pocillopora_acuta_HIv2___RNAseq.g12844.t1	sp	Q5EA19	ARL15_BOVIN	43.889	180	101	0	20	199	15	194	1.58e-55	178
Pocillopora_acuta_HIv2___RNAseq.g26674.t1	sp	Q7ZWI4	GSKIP_DANRE	44.211	95	53	0	7	101	27	121	1.04e-24	94.0
Pocillopora_acuta_HIv2___TS.g22709.t2	sp	Q05C16	LRC63_HUMAN	43.657	268	150	1	446	713	300	566	9.77e-68	237
Pocillopora_acuta_HIv2___TS.g21588.t1	sp	Q61382	TRAF4_MOUSE	36.806	144	88	2	10	151	1	143	6.78e-27	110
Pocillopora_acuta_HIv2___TS.g12326.t2	sp	Q4JIJ3	METH_BOVIN	69.111	1282	358	3	10	1290	21	1265	0.0	1857
Pocillopora_acuta_HIv2___RNAseq.g15340.t1	sp	Q9Y5Y3	GPR45_HUMAN	20.833	336	225	7	8	307	12	342	2.81e-09	61.2
Pocillopora_acuta_HIv2___RNAseq.g17221.t1	sp	P41731	CD63_MOUSE	26.800	250	163	4	5	253	3	233	2.60e-32	121
Pocillopora_acuta_HIv2___RNAseq.g17097.t2	sp	P27591	IM23_SCHJA	29.557	203	130	4	4	197	10	208	5.59e-11	64.7
Pocillopora_acuta_HIv2___TS.g28950.t1	sp	P81045	COX17_PIG	76.923	52	12	0	18	69	11	62	7.11e-24	87.8
Pocillopora_acuta_HIv2___TS.g26348.t1	sp	Q6AYF9	IIGP5_RAT	28.571	147	94	4	5	141	270	415	6.98e-07	50.4
Pocillopora_acuta_HIv2___RNAseq.g31323.t1	sp	Q09575	YRD6_CAEEL	26.923	260	152	12	241	474	240	487	2.16e-07	58.2
Pocillopora_acuta_HIv2___RNAseq.g30589.t1	sp	Q5R4T3	MLF1_PONAB	45.024	211	94	5	1	200	1	200	2.84e-48	166
Pocillopora_acuta_HIv2___RNAseq.g15225.t1	sp	O43422	P52K_HUMAN	24.115	593	365	17	198	715	160	742	7.42e-40	160
Pocillopora_acuta_HIv2___RNAseq.g28335.t1	sp	Q9NQE7	TSSP_HUMAN	37.029	451	270	8	52	492	62	508	8.53e-105	325
Pocillopora_acuta_HIv2___RNAseq.g30215.t1	sp	Q9GLP1	FA5_PIG	27.311	476	312	8	2826	3301	1062	1503	1.48e-30	137
Pocillopora_acuta_HIv2___RNAseq.g8496.t1	sp	Q8BWQ6	VP35L_MOUSE	56.098	984	400	10	19	992	1	962	0.0	1122
Pocillopora_acuta_HIv2___RNAseq.g13127.t1	sp	Q9Y6X2	PIAS3_HUMAN	46.441	562	250	10	1	539	1	534	1.43e-145	436
Pocillopora_acuta_HIv2___RNAseq.g24050.t1	sp	Q8BH97	RCN3_MOUSE	34.256	289	175	6	29	308	39	321	1.55e-50	173
Pocillopora_acuta_HIv2___RNAseq.g2767.t1	sp	Q920M9	SIAH1_RAT	89.243	251	27	0	25	275	31	281	9.06e-173	481
Pocillopora_acuta_HIv2___RNAseq.g20544.t1	sp	P25291	GP2_CANLF	47.458	118	61	1	108	224	38	155	2.77e-26	108
Pocillopora_acuta_HIv2___RNAseq.g5687.t1	sp	P16444	DPEP1_HUMAN	50.266	376	165	8	40	409	23	382	4.23e-125	371
Pocillopora_acuta_HIv2___RNAseq.g12803.t1	sp	Q7ZVZ7	AB17C_DANRE	77.003	287	66	0	1	287	8	294	5.74e-177	492
Pocillopora_acuta_HIv2___RNAseq.g16367.t1	sp	Q80Z96	VANG1_MOUSE	43.936	503	269	7	5	499	29	526	4.29e-136	406
Pocillopora_acuta_HIv2___RNAseq.g25505.t1	sp	Q6P3G4	CCSAP_DANRE	29.670	273	152	14	5	259	8	258	1.11e-08	58.2
Pocillopora_acuta_HIv2___RNAseq.g11924.t1	sp	A2BGS3	TM116_DANRE	25.152	330	228	9	44	364	37	356	8.42e-17	84.0
Pocillopora_acuta_HIv2___RNAseq.g21419.t1	sp	P79746	PO3F2_DANRE	64.943	174	53	3	7	177	202	370	2.77e-71	223
Pocillopora_acuta_HIv2___RNAseq.29673_t	sp	P29506	UNC4_CAEEL	72.973	74	20	0	94	167	87	160	2.19e-30	117
Pocillopora_acuta_HIv2___RNAseq.g362.t1	sp	Q864U1	BRCA1_BOVIN	34.722	216	132	5	1838	2052	1641	1848	5.34e-28	128
Pocillopora_acuta_HIv2___RNAseq.g7832.t1a	sp	Q642H7	RIC8A_DANRE	32.263	623	314	22	3	604	2	537	7.35e-76	255
Pocillopora_acuta_HIv2___RNAseq.g7832.t1b	sp	Q0IIA6	SPA2L_BOVIN	21.277	188	143	3	45	227	71	258	6.78e-11	68.6
Pocillopora_acuta_HIv2___RNAseq.g12367.t1	sp	Q864H0	MSHR_SAIOE	28.102	274	166	9	39	294	53	313	2.77e-16	80.9
Pocillopora_acuta_HIv2___RNAseq.g10760.t1	sp	B3DK16	PCF5A_DANRE	48.780	246	101	6	10	247	5	233	3.02e-78	238
Pocillopora_acuta_HIv2___RNAseq.g29797.t1	sp	Q5FVB0	ATX10_XENTR	33.816	414	249	11	87	496	90	482	3.56e-62	213
Pocillopora_acuta_HIv2___RNAseq.g1320.t1	sp	Q00534	CDK6_HUMAN	61.921	302	112	3	3	304	11	309	3.26e-132	382
Pocillopora_acuta_HIv2___RNAseq.g3338.t1	sp	P56498	CXCR4_FELCA	25.526	333	199	12	8	327	7	303	6.21e-08	57.4
Pocillopora_acuta_HIv2___RNAseq.g17564.t1	sp	Q8BLJ3	PLCX3_MOUSE	35.065	308	189	6	4	304	8	311	1.01e-63	206
Pocillopora_acuta_HIv2___RNAseq.g6649.t1	sp	Q9D8P7	TF3C6_MOUSE	45.455	99	50	3	11	106	29	126	1.26e-21	89.0
