"gene_id","count_FOXO3","count_HSF1","count_NFE2L2","ImpulseDE2_padj","ImpulseDE2_response_type","Mfuzz_cluster","Mfuzz_membership","WGCNA_module"
"Porites_compressa_HIv1___RNAseq.g39829.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39830.t1",0,1,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39835.t2",1,1,0,0.0161469294671135,"Monotonous",6,0.537275377689283,"ME1"
"Porites_compressa_HIv1___RNAseq.g39852.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39863.t1",2,0,0,2.20376027063683e-14,"Transient",NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39864.t1",1,0,0,1.07886029926151e-07,"Transient",4,0.622638461629539,"ME3"
"Porites_compressa_HIv1___RNAseq.g39865.t1",0,0,1,0.00658260764969032,"Other",5,0.826310420177021,"ME1"
"Porites_compressa_HIv1___RNAseq.g39866.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g39871.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39876.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39879.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39885.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g39888.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39889.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39891.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39892.t2",0,2,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g39899.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39903.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g39906.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39909.t1",0,1,0,0.00766769468910807,"Transient",1,0.676041002979321,"ME19"
"Porites_compressa_HIv1___TS.g33712.t3",1,0,0,6.07198111477666e-07,"Monotonous",1,0.880514012966328,"ME12"
"Porites_compressa_HIv1___RNAseq.g40203.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g25997.t1",1,0,0,0.0388762251142979,"Monotonous",2,0.688081852447116,"ME2"
"Porites_compressa_HIv1___RNAseq.g40292.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40204.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40206.t1",0,1,0,NA,NA,NA,NA,"ME5"
"Porites_compressa_HIv1___RNAseq.g40208.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g40211.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40212.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g40215.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g34019.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40229.t1",2,0,0,3.58474554258404e-16,"Monotonous",1,0.946737070848056,"ME12"
"Porites_compressa_HIv1___TS.g34040.t1",1,2,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g34049.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40270.t1",1,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.10392_t",0,1,0,NA,NA,NA,NA,"ME9"
"Porites_compressa_HIv1___RNAseq.g40277.t1",0,1,0,NA,NA,NA,NA,"ME9"
"Porites_compressa_HIv1___TS.g34074.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40278.t1",1,0,0,7.67238106092278e-08,"Transient",1,0.571320942655406,"ME2"
"Porites_compressa_HIv1___RNAseq.g40281.t1",0,0,1,0.0321401381632721,"Monotonous",6,0.929927314595139,"ME1"
"Porites_compressa_HIv1___RNAseq.g40282.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40284.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40294.t2",0,0,1,0.0405436782045106,"Monotonous",4,0.533864028737107,"ME0"
"Porites_compressa_HIv1___RNAseq.g40296.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g40297.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g34095.t1",0,1,0,0.000802053758035243,"Monotonous",3,0.653254248916975,"ME2"
"Porites_compressa_HIv1___RNAseq.g40300.t1",1,0,0,0.0164219026698603,"Monotonous",2,0.743372727063309,"ME2"
"Porites_compressa_HIv1___RNAseq.g40301.t2",0,0,1,0.0144467345382968,"Other",2,0.502123172101391,"ME2"
"Porites_compressa_HIv1___RNAseq.g39940.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.10133_t",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40031.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40071.t1",0,0,2,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40096.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40106.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40130.t1b",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40188.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___TS.g33732.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g33734.t1",0,2,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39942.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g39944.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39975.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39980.t1",1,0,1,0.02877709908773,"Other",2,0.732669599584085,"ME2"
"Porites_compressa_HIv1___TS.g33779.t1",0,1,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g39986.t1",0,1,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g39989.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39990.t1b",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g39991.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g39993.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g39995.t1",0,0,1,0.0467842470044442,"Other",5,0.66054674101197,"ME1"
"Porites_compressa_HIv1___RNAseq.g40013.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g33825.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g33833.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g33838.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40044.t1",0,1,0,NA,NA,NA,NA,"ME5"
"Porites_compressa_HIv1___RNAseq.g40045.t3",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40050.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40052.t1",0,0,1,0.0275761709721457,"Other",1,0.858287227919602,"ME12"
"Porites_compressa_HIv1___RNAseq.g40057.t2",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40058.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40059.t1",1,1,0,1.65417500465701e-07,"Monotonous",1,0.938694835683622,"ME12"
"Porites_compressa_HIv1___RNAseq.g40064.t1",1,0,1,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___TS.g33878.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40084.t1",1,0,0,0.00279828145317072,"Transient",4,0.630641047568014,"ME3"
"Porites_compressa_HIv1___RNAseq.g40086.t1b",0,1,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40087.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g33892.t1",1,1,0,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___TS.g33893.t1b",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g33893.t1a",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40094.t1",1,0,0,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___RNAseq.g40104.t1",1,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g40105.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40107.t1",0,1,0,NA,NA,NA,NA,"ME17"
"Porites_compressa_HIv1___RNAseq.g40120.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g33927.t1a",1,0,2,0.0016851815524424,"Other",6,0.932018799301687,"ME1"
"Porites_compressa_HIv1___RNAseq.g40135.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40136.t1",0,0,1,0.00203564512503164,"Other",4,0.650860572262393,"ME3"
"Porites_compressa_HIv1___TS.g33932.t1",0,0,1,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g40140.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40149.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40162.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40165.t1",1,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g40172.t1",0,1,0,NA,NA,NA,NA,"ME8"
"Porites_compressa_HIv1___RNAseq.g40173.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40176.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g40177.t1",1,0,0,0.000291217892370081,"Transient",5,0.720238150960274,"ME1"
"Porites_compressa_HIv1___TS.g33977.t2b",1,0,0,0.0133021354487732,"Monotonous",2,0.821726957845978,"ME2"
"Porites_compressa_HIv1___RNAseq.g40192.t1",1,1,0,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___RNAseq.g26346.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26371.t1",0,1,0,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___RNAseq.g26388.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26389.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23712.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26365.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26373.t1",0,0,1,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g26374.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26376.t1",1,0,0,0.00238254677002993,"Other",3,0.814854753006989,"ME4"
"Porites_compressa_HIv1___RNAseq.g26379.t1",0,2,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g26383.t1",1,0,0,NA,NA,NA,NA,"ME8"
"Porites_compressa_HIv1___RNAseq.g26391.t1",0,1,0,0.0237446770666552,"Monotonous",1,0.946222494268875,"ME16"
"Porites_compressa_HIv1___RNAseq.g26398.t1",0,0,1,0.000173499896274824,"Transient",4,0.832290705072464,"ME3"
"Porites_compressa_HIv1___RNAseq.g26401.t1",1,0,1,1.8307542402223e-05,"Transient",3,0.854163200427931,"ME3"
"Porites_compressa_HIv1___RNAseq.g26406.t1",1,0,0,3.95118351807415e-05,"Other",3,0.815372100829835,"ME3"
"Porites_compressa_HIv1___RNAseq.g26411.t1",1,1,0,0.018597418653105,"Other",3,0.723746339322319,"ME4"
"Porites_compressa_HIv1___RNAseq.g26416.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g26424.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26427.t1a",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26433.t1",1,0,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g26434.t1",0,1,0,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g26439.t1",2,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.10891_t",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26453.t1",0,1,0,NA,NA,NA,NA,"ME13"
"Porites_compressa_HIv1___RNAseq.g26457.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.11160_t",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15742.t1",1,0,0,NA,NA,NA,NA,"ME28"
"Porites_compressa_HIv1___RNAseq.g15713.t1",0,1,0,0.0037335218614267,"Transient",4,0.579159742215357,"ME0"
"Porites_compressa_HIv1___RNAseq.g15714.t1",0,2,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g15726.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15727.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___TS.g17433.t2",1,0,0,NA,NA,NA,NA,"ME5"
"Porites_compressa_HIv1___RNAseq.g15737.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g17436.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___TS.g17437.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15743.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___TS.g17444.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15747.t1",2,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15749.t1",1,0,0,0.00532073076717336,"Monotonous",2,0.828345171845518,"ME3"
"Porites_compressa_HIv1___RNAseq.g15760.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g15762.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15766.t1",1,0,0,NA,NA,NA,NA,"ME11"
"Porites_compressa_HIv1___RNAseq.g15773.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g17488.t1",0,0,1,1.18423472995782e-05,"Monotonous",5,0.974332349553273,"ME1"
"Porites_compressa_HIv1___TS.g17489.t2",0,0,1,0.000980378268863901,"Transient",5,0.953944381409289,"ME1"
"Porites_compressa_HIv1___TS.g17498.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26050.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26079.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26097.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26116.t1",1,0,0,NA,NA,NA,NA,"ME7"
"Porites_compressa_HIv1___RNAseq.g26191.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26234.t1",2,0,1,NA,NA,NA,NA,"ME14"
"Porites_compressa_HIv1___RNAseq.g26254.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26255.t1b",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23632.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26003.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26005.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23349.t1",0,1,0,3.44489364332924e-08,"Monotonous",2,0.658883662076907,"ME2"
"Porites_compressa_HIv1___RNAseq.g26012.t1",1,0,0,0.00245794735411356,"Monotonous",1,0.598387680820485,"ME0"
"Porites_compressa_HIv1___RNAseq.g26020.t1",0,1,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___TS.g23365.t1c",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26026.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26030.t1",2,0,0,0.0162574762700892,"Other",4,0.639290792785119,"ME3"
"Porites_compressa_HIv1___RNAseq.g26033.t1",1,0,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g26034.t1",0,1,0,0.0208511279021317,"Other",NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26036.t1",1,0,0,6.46752067924072e-06,"Monotonous",NA,NA,"ME2"
"Porites_compressa_HIv1___RNAseq.g26038.t1",1,0,0,5.7848584203235e-06,"Monotonous",2,0.931615931172501,"ME2"
"Porites_compressa_HIv1___RNAseq.g26039.t1",2,0,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___TS.g23383.t1",1,0,0,NA,NA,NA,NA,"ME5"
"Porites_compressa_HIv1___RNAseq.g26043.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23397.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26065.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26066.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26080.t1",1,0,0,NA,NA,NA,NA,"ME21"
"Porites_compressa_HIv1___TS.g23427.t2",0,0,1,8.13110398736614e-06,"Transient",3,0.685945182040196,"ME2"
"Porites_compressa_HIv1___RNAseq.g26087.t1a",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26087.t1b",1,1,1,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___TS.g23442.t1",1,0,0,0.000314492956665179,"Monotonous",2,0.833887777438904,"ME2"
"Porites_compressa_HIv1___RNAseq.g26103.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g26105.t1",0,2,0,0.032590707913537,"Other",5,0.54622603238982,"ME1"
"Porites_compressa_HIv1___RNAseq.g26107.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26109.t1",0,0,2,4.45827955247772e-05,"Other",6,0.969162808072032,"ME1"
"Porites_compressa_HIv1___RNAseq.g26110.t1",1,0,0,0.000324292501379755,"Other",6,0.975510497363989,"ME1"
"Porites_compressa_HIv1___RNAseq.g26115.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26117.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26119.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26120.t1",0,0,1,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26123.t1",1,1,1,2.27303189751482e-05,"Monotonous",2,0.838112401060061,"ME2"
"Porites_compressa_HIv1___RNAseq.g26133.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26134.t1",0,2,0,0.0206304954016549,"Other",3,0.565163877224733,"ME3"
"Porites_compressa_HIv1___RNAseq.g26135.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23476.t1",2,0,0,0.00831038978688425,"Other",3,0.805996491482482,"ME4"
"Porites_compressa_HIv1___RNAseq.g26138.t2",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26141.t1",1,0,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26145.t1",0,0,1,0.000190731487546621,"Other",1,0.90960014810343,"ME12"
"Porites_compressa_HIv1___RNAseq.g26146.t1",1,0,0,0.00452616750111558,"Other",1,0.741209529179165,"ME12"
"Porites_compressa_HIv1___RNAseq.g26150.t1",1,0,0,NA,NA,NA,NA,"ME12"
"Porites_compressa_HIv1___RNAseq.g26153.t1",1,0,0,NA,NA,NA,NA,"ME12"
"Porites_compressa_HIv1___RNAseq.g26159.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26161.t1",1,0,0,0.0105578076155098,"Monotonous",1,0.730103804863437,"ME0"
"Porites_compressa_HIv1___RNAseq.g26166.t1",0,0,1,0.000241064201503763,"Monotonous",2,0.842832983409788,"ME2"
"Porites_compressa_HIv1___RNAseq.g26172.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g26175.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26216.t1",0,2,0,NA,NA,NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g26217.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23573.t1",0,2,0,NA,NA,NA,NA,"ME9"
"Porites_compressa_HIv1___RNAseq.g26256.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23605.t1",0,2,0,0.0117659939061462,"Other",2,0.86334082040822,"ME2"
"Porites_compressa_HIv1___TS.g23607.t1",0,0,1,0.000893405208970393,"Monotonous",2,0.696289969776581,"ME4"
"Porites_compressa_HIv1___RNAseq.g26266.t1a",1,0,0,5.45342019043089e-17,"Monotonous",2,0.979951792069614,"ME2"
"Porites_compressa_HIv1___RNAseq.g26275.t1",0,1,0,NA,NA,NA,NA,"ME1"
"Porites_compressa_HIv1___RNAseq.g26280.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23625.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26285.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___TS.g23628.t1",0,1,0,NA,NA,NA,NA,"ME9"
"Porites_compressa_HIv1___RNAseq.g26292.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26293.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23640.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26302.t1",1,0,0,0.0065425334664193,"Transient",NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26304.t1",1,0,0,0.000347299289454365,"Transient",5,0.650117796201175,"ME1"
"Porites_compressa_HIv1___TS.g23654.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26308.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g26310.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g23659.t2",0,1,0,2.22066941603962e-09,"Transient",1,0.659108326349901,"ME0"
"Porites_compressa_HIv1___RNAseq.g26316.t1",0,1,0,0.00498624342223665,"Other",6,0.695871565255815,"ME1"
"Porites_compressa_HIv1___RNAseq.g26319.t1",0,1,0,NA,NA,NA,NA,"ME9"
"Porites_compressa_HIv1___TS.g23682.t1",1,0,0,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g26336.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g17541.t2",1,1,1,NA,NA,NA,NA,"ME2"
"Porites_compressa_HIv1___TS.g17544.t1",1,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15867.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15870.t1",1,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15806.t1",1,0,0,NA,NA,NA,NA,"ME10"
"Porites_compressa_HIv1___RNAseq.g15813.t1",1,0,0,0.00347868292754399,"Transient",5,0.885138916760011,"ME18"
"Porites_compressa_HIv1___RNAseq.g15814.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15817.t1",2,0,0,4.26516208944916e-12,"Transient",5,0.968604511993783,"ME18"
"Porites_compressa_HIv1___RNAseq.g15818.t1",3,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15821.t1",0,1,0,0.0191698380359207,"Other",4,0.746285482398552,"ME0"
"Porites_compressa_HIv1___RNAseq.g15825.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15831.t1",0,2,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15833.t1",0,0,1,0.000721171359156583,"Monotonous",6,0.921557963881884,"ME1"
"Porites_compressa_HIv1___RNAseq.g15834.t1",0,0,1,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15835.t1",0,0,1,NA,NA,NA,NA,"ME3"
"Porites_compressa_HIv1___RNAseq.g15837.t1",0,1,0,0.00455150309130847,"Transient",5,0.910923564184319,"ME1"
"Porites_compressa_HIv1___RNAseq.g15839.t1",0,1,0,0.0406639903649545,"Other",NA,NA,"ME4"
"Porites_compressa_HIv1___RNAseq.g15847.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15862.t1",0,1,0,1.08932277294095e-07,"Monotonous",2,0.879697294839183,"ME2"
"Porites_compressa_HIv1___RNAseq.g15865.t1",0,1,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15866.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___TS.g17581.t2",1,0,0,NA,NA,NA,NA,"ME6"
"Porites_compressa_HIv1___TS.g17582.t1",1,0,0,NA,NA,NA,NA,"ME0"
"Porites_compressa_HIv1___RNAseq.g15885.t1",1,0,0,7.94135531285433e-06,"Monotonous",2,0.508880720769967,"ME16"
