"sequence_name","count_FOXO3","count_HSF1","count_NFE2L2"
"Porites_compressa_HIv1___RNAseq.g26433.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26439.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g26457.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26463.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26470.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26478.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26510.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26511.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26517.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26522.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26523.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26545.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26554.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26569.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26572.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26579.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26602.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26614.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g26631.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26639.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g26642.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26662.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g26667.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g26681.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g26682.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g26691.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26707.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26717.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g26719.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26749.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26767.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26775.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26789.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26810.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26818.t1",2,0,1
"Porites_compressa_HIv1___RNAseq.g26821.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g26824.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26864.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26867.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g26877.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g26891.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26898.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26907.t1",2,1,0
"Porites_compressa_HIv1___RNAseq.g26922.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26951.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g26964.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26976.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g26993.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27007.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27040.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27041.t1b",2,0,0
"Porites_compressa_HIv1___RNAseq.g27043.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27052.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27055.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27070.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27079.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27122.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27127.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g27128.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g27239.t1b",1,1,0
"Porites_compressa_HIv1___RNAseq.g27244.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27250.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27276.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g27278.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27279.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g273.t1",2,1,0
"Porites_compressa_HIv1___RNAseq.g27307.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27350.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g27355.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g27364.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27377.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g2738.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27387.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27428.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g27431.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27433.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27434.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g27436.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2745.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27454.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27456.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27459.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27461.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g27469.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27501.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27502.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2751.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27513.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27517.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27534.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g27555.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g2756.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2758.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27588.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27589.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27596.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g276.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27615.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g27620.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27637.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27641.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27659.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g27668.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g27670.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g27716.t1b",2,0,0
"Porites_compressa_HIv1___RNAseq.g27729.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27731.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27758.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2776.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27762.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g27763.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27764.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27765.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27769.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27771.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27772.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27774.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27785.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27786.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2779.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g2780.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g27839.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g2785.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27858.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27860.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27879.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g27885.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g27894.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27904.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2792.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27925.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27926.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27930.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2794.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2795.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27970.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27974.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27982.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27988.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g27998.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28012.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28027.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28033.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28037.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28042.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28057.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28069.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28082.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28089.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28090.t1a",1,0,0
"Porites_compressa_HIv1___RNAseq.g28099.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g281.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28104.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28122.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28131.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28189.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28198.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28199.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28204.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28206.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28242.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28243.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2831.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28322.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28350.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28354.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28365.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28372.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28377.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g2838.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28394.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2843.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28438.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28470.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28474.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28476.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28482.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28485.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28498.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28503.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28510.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28511.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28520.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2854.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28543.t1",2,1,0
"Porites_compressa_HIv1___RNAseq.g28550.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28588.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28600.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28611.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28624.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28626.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28642.t1a",1,1,0
"Porites_compressa_HIv1___RNAseq.g28645.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28668.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28674.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28682.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28697.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28703.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28720.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g28722.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28754.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28773.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28787.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28805.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g28819.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28826.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28831.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28846.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28847.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28850.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g28869.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2887.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g2890.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28904.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28916.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2893.t1",1,0,2
"Porites_compressa_HIv1___RNAseq.g28932.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28935.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28937.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28939.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2894.t1",1,0,2
"Porites_compressa_HIv1___RNAseq.g28940.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28945.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28957.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28960.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g28961.t1",1,0,2
"Porites_compressa_HIv1___RNAseq.g28962.t1",1,0,2
"Porites_compressa_HIv1___RNAseq.g28966.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g2897.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g28976.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29000.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29002.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2902.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29033.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29044.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29051.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29052.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29055.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29056.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2910.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29120.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29140.t1",3,0,0
"Porites_compressa_HIv1___RNAseq.g29143.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29151.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29159.t1",2,0,2
"Porites_compressa_HIv1___RNAseq.g29160.t1",2,0,2
"Porites_compressa_HIv1___RNAseq.g29170.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2918.t1",2,1,0
"Porites_compressa_HIv1___RNAseq.g29186.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29191.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29195.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29196.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29198.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29201.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29211.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29215.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2926.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2928.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29300.t1",2,0,1
"Porites_compressa_HIv1___RNAseq.g29306.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29318.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29329.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2933.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29340.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29347.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29363.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29370.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29377.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g29395.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g29410.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29421.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29437.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29453.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g2947.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g29507.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29508.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29513.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29517.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29532.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29546.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g29547.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29548.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29562.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29582.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29583.t1",2,1,0
"Porites_compressa_HIv1___RNAseq.g29584.t1",1,1,1
"Porites_compressa_HIv1___RNAseq.g29585.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29604.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29614.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29617.t2b",1,0,0
"Porites_compressa_HIv1___RNAseq.g29618.t1",1,3,0
"Porites_compressa_HIv1___RNAseq.g29619.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29630.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29631.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g29639.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29640.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29643.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29650.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29677.t1",1,2,0
"Porites_compressa_HIv1___RNAseq.g29679.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29681.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29683.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g29722.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2973.t1",1,3,0
"Porites_compressa_HIv1___RNAseq.g29774.t1b",1,0,1
"Porites_compressa_HIv1___RNAseq.g29775.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29776.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29779.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g29795.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2982.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29827.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29852.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g29860.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2991.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g2992.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29931.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29940.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29941.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29946.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g2995.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29952.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g29961.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g3001.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g30016.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30033.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g30054.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g30089.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30100.t1",2,0,0
"Porites_compressa_HIv1___RNAseq.g30109.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30110.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g30118.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30122.t1a",1,0,0
"Porites_compressa_HIv1___RNAseq.g30125.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30139.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30140.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30142.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g30194.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30196.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30198.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30199.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30200.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g30209.t1",2,0,1
"Porites_compressa_HIv1___RNAseq.g30210.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g30232.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30255.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30267.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30268.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g3027.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g3028.t1a",1,1,0
"Porites_compressa_HIv1___RNAseq.g30312.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g3032.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30330.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30344.t1",1,2,1
"Porites_compressa_HIv1___RNAseq.g30356.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g30357.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30358.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30365.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30368.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30369.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30377.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g30382.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30399.t1b",1,0,0
"Porites_compressa_HIv1___RNAseq.g30425.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30427.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g30436.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30457.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30493.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30525.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30527.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30531.t1a",2,0,0
"Porites_compressa_HIv1___RNAseq.g30537.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30538.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30542.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30545.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g30556.t1b",1,0,1
"Porites_compressa_HIv1___RNAseq.g30571.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30574.t1",2,0,1
"Porites_compressa_HIv1___RNAseq.g30628.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30632.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30640.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g30670.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30674.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30677.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30687.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30692.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30696.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30697.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g30698.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g30700.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30702.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g3071.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30712.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30714.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g30718.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g30739.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30745.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30761.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30762.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g30770.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30792.t1",1,1,0
"Porites_compressa_HIv1___RNAseq.g30796.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30798.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g3080.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30808.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30811.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g3082.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30822.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30851.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30858.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30859.t1a",1,0,0
"Porites_compressa_HIv1___RNAseq.g30884.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30888.t1",1,0,1
"Porites_compressa_HIv1___RNAseq.g3091.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g3092.t2",1,0,0
"Porites_compressa_HIv1___RNAseq.g30946.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30947.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30953.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30954.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30978.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30983.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g30988.t1",1,0,0
"Porites_compressa_HIv1___RNAseq.g31007.t1",1,0,0
