"sequence_name","count_FOXO3","count_HSF1","count_NFE2L2"
"Montipora_capitata_HIv3___RNAseq.g29190.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2920.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29214.t2",1,0,1
"Montipora_capitata_HIv3___RNAseq.g29221.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29222.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29228.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29230.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29232.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2925.t1",3,0,1
"Montipora_capitata_HIv3___RNAseq.g29259.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g29261.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29263.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29267.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29315.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29319.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29336.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29346.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29352.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29362.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g29368.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29372.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29377.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29381.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29413.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29445.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29452.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g29458.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29460.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29471.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29474.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2948.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29482.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29487.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g29491.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29498.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2950.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29504.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29509.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29515.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29547.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29549.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29598.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29601.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29602.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29604.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29605.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29645.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2965.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29655.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29658.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29660.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29664.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29668.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29669.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2967.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29708.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29728.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2975.t1b",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29751.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29752.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29780.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29801.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29804.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29816.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29818.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29832.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29846.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2985.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29883.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29884.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g2993.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g29947.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g2995.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g2997.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g29998.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30003.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g30007.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3001.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3003.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30039.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30052.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30061.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g30069.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3007.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30079.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30086.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g30090.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g30106.t1b",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30125.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30128.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30156.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30162.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30168.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30172.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30175.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30213.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30222.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30230.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30231.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30235.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30280.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30283.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30292.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30293.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30294.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30299.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30321.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30327.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30340.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30355.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30400.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3041.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30422.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30433.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g30451.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30479.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3049.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g30514.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30542.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3056.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30561.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30562.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30576.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30579.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3058.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30585.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30603.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g30614.t1b",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30625.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3063.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30633.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3064.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30640.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3070.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30709.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30710.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3073.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30751.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g30770.t1",3,0,0
"Montipora_capitata_HIv3___RNAseq.g30783.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30792.t1",4,0,0
"Montipora_capitata_HIv3___RNAseq.g30801.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g3081.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30811.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30824.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g3083.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30830.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g30842.t1a",1,0,1
"Montipora_capitata_HIv3___RNAseq.g30879.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30884.t1",2,0,1
"Montipora_capitata_HIv3___RNAseq.g3089.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30913.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g30930.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30951.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30952.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30966.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g30969.t1",1,1,1
"Montipora_capitata_HIv3___RNAseq.g30988.t1c",1,1,0
"Montipora_capitata_HIv3___RNAseq.g31007.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31015.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31023.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31051.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31084.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31089.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31091.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g31100.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31110.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g3112.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3113.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g31131.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31141.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31152.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31157.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31170.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31183.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31184.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31224.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g31250.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31251.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3126.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31274.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31299.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31301.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31331.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31334.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31368.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31385.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g31460.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g31469.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3147.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g31488.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31537.t1a",1,0,1
"Montipora_capitata_HIv3___RNAseq.g31618.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31645.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3168.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31681.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31682.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31694.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31701.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3171.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31717.t1",1,6,1
"Montipora_capitata_HIv3___RNAseq.g31736.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3174.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31763.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31764.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3177.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g31774.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31775.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31788.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31796.t1a",1,1,0
"Montipora_capitata_HIv3___RNAseq.g31820.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31870.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31903.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31915.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g3192.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31959.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31973.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g31979.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g31981.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32025.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32039.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32091.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3211.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g32146.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g32161.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32198.t1a",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32213.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32214.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32218.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32223.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32246.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32275.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3233.t1c",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32345.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32362.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g32382.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32386.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3241.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32415.t1b",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3242.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32482.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g32500.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g32519.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32522.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32583.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g32584.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g32585.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g32598.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3262.t1a",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3263.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32636.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g32654.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32667.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32669.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32672.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g32687.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32691.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g32702.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32720.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g3276.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32783.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32820.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3284.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g32842.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32877.t1",1,1,1
"Montipora_capitata_HIv3___RNAseq.g32912.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32927.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32972.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32981.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32982.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g32984.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g32989.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3299.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3301.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33013.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33016.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33032.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33048.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33049.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3306.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g3307.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33077.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33095.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33127.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33139.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33148.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33154.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33192.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33201.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33219.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3327.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33271.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33272.t1a",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33276.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3330.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33308.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33335.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g33337.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33344.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33347.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33348.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33353.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33371.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33405.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33415.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g33425.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33427.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33431.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33443.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33445.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33456.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33461.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3347.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33484.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33524.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g33525.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33532.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33540.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g33557.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33559.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33575.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33578.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33582.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33590.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33594.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33600.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3363.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g33656.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33662.t2",2,0,0
"Montipora_capitata_HIv3___RNAseq.g3367.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33670.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33676.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33678.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33694.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33723.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33727.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33730.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33734.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33738.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g33740.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33741.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33742.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33747.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33754.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33755.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33767.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g3377.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33776.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33781.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33792.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3382.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g33828.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33844.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g33868.t2",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33880.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33924.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33940.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g33943.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33949.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33951.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33952.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33961.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33966.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33978.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g33997.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3400.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34031.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g34034.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34036.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34042.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g34049.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34065.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g34075.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34076.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g34099.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34104.t1a",2,0,0
"Montipora_capitata_HIv3___RNAseq.g34106.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34119.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3412.t1a",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34129.t1",1,1,0
"Montipora_capitata_HIv3___RNAseq.g34140.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34180.t1",4,0,0
"Montipora_capitata_HIv3___RNAseq.g34199.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34203.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g34208.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34209.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34267.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g34281.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34318.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3432.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34329.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g3433.t1",1,2,0
"Montipora_capitata_HIv3___RNAseq.g34340.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34345.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34348.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34349.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34379.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g3438.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g3440.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34417.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34429.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g3443.t1",2,0,0
"Montipora_capitata_HIv3___RNAseq.g34430.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34432.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34471.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34475.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34481.t1",1,0,1
"Montipora_capitata_HIv3___RNAseq.g34500.t1",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34504.t1a",1,0,0
"Montipora_capitata_HIv3___RNAseq.g34513.t1",2,0,0
