"gene_id","ImpulseDE2_padj","ImpulseDE2_response_type","ImpulseDE2_response_class","is_DE","Mfuzz_cluster","Mfuzz_membership","Mfuzz_highconf","Mfuzz_pattern","WGCNA_module","kME_own","is_hub","count_FOXO3","count_HSF1","count_NFE2L2","has_HSF1","has_FOXO3","has_NFE2L2","SwissProt_BlastHit","SwissProt_BlastEval","SwissProt_ProteinName","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"Porites_compressa_HIv1___TS.g7700.t1",1,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.0694133161228677,FALSE,0,0,0,FALSE,FALSE,FALSE,"O97827",3.22e-37,"Adhesion G protein-coupled receptor L3 (Latrophilin-3)","cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; excitatory synapse assembly [GO:1904861]; neuron migration [GO:0001764]; Rho-activating G protein-coupled receptor signaling pathway [GO:0160221]; signal transduction [GO:0007165]; synapse assembly [GO:0007416]","GO:0001764; GO:0004930; GO:0005509; GO:0005615; GO:0005886; GO:0005911; GO:0007165; GO:0007166; GO:0007416; GO:0030246; GO:0030424; GO:0098631; GO:0098742; GO:0160221; GO:1904861","axon [GO:0030424]; cell-cell junction [GO:0005911]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; carbohydrate binding [GO:0030246]; cell adhesion mediator activity [GO:0098631]; G protein-coupled receptor activity [GO:0004930]"
"Porites_compressa_HIv1___RNAseq.g4421.t1",0.0017574618267918,"Monotonous","transition_up",TRUE,5,0.486005481519768,FALSE,"Sustained Up (3h)","ME1",0.589696339400221,FALSE,0,0,0,FALSE,FALSE,FALSE,"A6QLU6",9.44e-69,"Adhesion G-protein coupled receptor D1 (G-protein coupled receptor 133) [Cleaved into: Adhesion G-protein coupled receptor D1, N-terminal fragment (ADGRD1 N-terminal fragment); Adhesion G-protein coupled receptor D1, C-terminal fragment (ADGRD1 C-terminal fragment)]","adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0007166; GO:0007186; GO:0007189","plasma membrane [GO:0005886]","G protein-coupled receptor activity [GO:0004930]"
"Porites_compressa_HIv1___RNAseq.g4422.t1",0.27089046077624,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.011331532660353,FALSE,0,1,0,TRUE,FALSE,FALSE,"Q61184",8.63e-29,"Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; circadian rhythm [GO:0007623]","GO:0005886; GO:0007193; GO:0007623; GO:0008502; GO:0042562; GO:0043235","plasma membrane [GO:0005886]; receptor complex [GO:0043235]","hormone binding [GO:0042562]; melatonin receptor activity [GO:0008502]"
"Porites_compressa_HIv1___RNAseq.g4423.t1",1,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.156975631838099,FALSE,0,0,0,FALSE,FALSE,FALSE,"P49219",3.03e-27,"Melatonin receptor type 1C (Mel-1C-R) (Mel1c (alpha) receptor) (Mel1c receptor)","G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0007186; GO:0008502","plasma membrane [GO:0005886]","G protein-coupled receptor activity [GO:0004930]; melatonin receptor activity [GO:0008502]"
"Porites_compressa_HIv1___RNAseq.g4427.t1",0.469781836345469,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.515305741000175,TRUE,0,0,0,FALSE,FALSE,FALSE,"P49219",1.62e-30,"Melatonin receptor type 1C (Mel-1C-R) (Mel1c (alpha) receptor) (Mel1c receptor)","G protein-coupled receptor signaling pathway [GO:0007186]","GO:0004930; GO:0005886; GO:0007186; GO:0008502","plasma membrane [GO:0005886]","G protein-coupled receptor activity [GO:0004930]; melatonin receptor activity [GO:0008502]"
"Porites_compressa_HIv1___RNAseq.g4579.t1",1,"Other",NA,FALSE,NA,NA,NA,NA,"ME27",0.783269598212864,FALSE,0,0,0,FALSE,FALSE,FALSE,"P86982",7.15e-26,"Insoluble matrix shell protein 1 (IMSP1)","","GO:0005576","extracellular region [GO:0005576]",""
"Porites_compressa_HIv1___RNAseq.g20919.t1",0.822089703310436,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.418173391360943,FALSE,0,0,1,FALSE,FALSE,TRUE,"Q9VY86",1.79e-67,"TM2 domain-containing protein amaretto (TM2D2)","positive regulation of Notch signaling pathway [GO:0045747]","GO:0005886; GO:0045747","plasma membrane [GO:0005886]",""
"Porites_compressa_HIv1___RNAseq.g20931.t1",0.300009553507573,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.280389125328564,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q80UN9",2.61e-99,"tRNA dimethylallyltransferase (EC 2.5.1.75) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (tRNA isopentenyltransferase) (IPTase)","mitochondrial tRNA modification [GO:0070900]; tRNA modification [GO:0006400]","GO:0005524; GO:0005634; GO:0005739; GO:0006400; GO:0008270; GO:0052381; GO:0070900","mitochondrion [GO:0005739]; nucleus [GO:0005634]","ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; zinc ion binding [GO:0008270]"
"Porites_compressa_HIv1___RNAseq.g20930.t1",0.533493948132721,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.0701706006929152,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9BVM2",2.66e-68,"Protein DPCD","determination of left/right symmetry [GO:0007368]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; establishment of localization in cell [GO:0051649]; flagellated sperm motility [GO:0030317]; lateral ventricle development [GO:0021670]; spermatogenesis [GO:0007283]; third ventricle development [GO:0021678]","GO:0003351; GO:0005576; GO:0005634; GO:0007283; GO:0007368; GO:0021670; GO:0021678; GO:0030317; GO:0051649","extracellular region [GO:0005576]; nucleus [GO:0005634]",""
"Porites_compressa_HIv1___RNAseq.g20920.t1",0.948326442196356,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.46232152432961,FALSE,0,0,1,FALSE,FALSE,TRUE,"Q9P2W9",5.66e-122,"Syntaxin-18 (Cell growth-inhibiting gene 9 protein)","endoplasmic reticulum membrane organization [GO:0090158]; intracellular protein transport [GO:0006886]; positive regulation of ER to Golgi vesicle-mediated transport [GO:1902953]; positive regulation of organelle assembly [GO:1902117]; regulation of Golgi organization [GO:1903358]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]","GO:0000139; GO:0005484; GO:0005783; GO:0005789; GO:0006886; GO:0006890; GO:0019904; GO:0031201; GO:0090158; GO:1902117; GO:1902953; GO:1903358","endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi membrane [GO:0000139]; SNARE complex [GO:0031201]","protein domain specific binding [GO:0019904]; SNAP receptor activity [GO:0005484]"
"Porites_compressa_HIv1___RNAseq.g20921.t1",0.000631798119768351,"Monotonous","transition_up",TRUE,5,0.896693250620378,TRUE,"Sustained Up (3h)","ME1",0.893028482103144,TRUE,1,0,0,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20922.t1",0.782689577326348,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.520280175834599,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q800K6",0,"DNA topoisomerase 2-binding protein 1-A (Cut5 protein) (DNA topoisomerase II-binding protein 1-A) (TopBP1-A) (XtopBP)","chromosome organization [GO:0051276]; DNA amplification [GO:0006277]; DNA damage response [GO:0006974]; DNA replication checkpoint signaling [GO:0000076]; DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; double-strand break repair via alternative nonhomologous end joining [GO:0097681]; double-strand break repair via homologous recombination [GO:0000724]; GINS complex assembly [GO:0071165]; mitotic DNA replication checkpoint signaling [GO:0033314]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; positive regulation of chromatin binding [GO:0035563]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of protein kinase activity [GO:0045860]; protein localization to chromatin [GO:0071168]; regulation of DNA-templated DNA replication initiation [GO:0030174]","GO:0000076; GO:0000724; GO:0000785; GO:0000922; GO:0003677; GO:0003682; GO:0005634; GO:0005737; GO:0005813; GO:0006270; GO:0006277; GO:0006974; GO:0007095; GO:0019900; GO:0030174; GO:0033138; GO:0033314; GO:0035563; GO:0035861; GO:0043539; GO:0045860; GO:0051276; GO:0071163; GO:0071165; GO:0071168; GO:0097681; GO:0140031; GO:0140463","centrosome [GO:0005813]; chromatin [GO:0000785]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; spindle pole [GO:0000922]","chromatin binding [GO:0003682]; chromatin-protein adaptor activity [GO:0140463]; DNA binding [GO:0003677]; kinase binding [GO:0019900]; phosphorylation-dependent protein binding [GO:0140031]; protein serine/threonine kinase activator activity [GO:0043539]"
"Porites_compressa_HIv1___RNAseq.g20923.t1b",8.70222741858034e-08,"Monotonous","transition_down",TRUE,3,0.604665409865695,TRUE,"Sustained Down (3h)","ME4",0.837132759505689,FALSE,1,1,1,TRUE,TRUE,TRUE,"B3TP03",3.67e-141,"Cationic amino acid transporter 2 (CAT-2) (CAT2) (cCAT-2) (Low affinity cationic amino acid transporter 2) (Solute carrier family 7 member 2)","L-arginine import across plasma membrane [GO:0097638]; L-lysine import across plasma membrane [GO:0097639]; L-ornithine transmembrane transport [GO:1903352]","GO:0000064; GO:0005737; GO:0005794; GO:0005886; GO:0015189; GO:0031410; GO:0061459; GO:0097638; GO:0097639; GO:1903352","cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]","L-arginine transmembrane transporter activity [GO:0061459]; L-lysine transmembrane transporter activity [GO:0015189]; L-ornithine transmembrane transporter activity [GO:0000064]"
"Porites_compressa_HIv1___RNAseq.g20924.t1",4.07121174539524e-05,"Other","unclassified",TRUE,1,0.863243526722135,TRUE,"Gradual Down","ME12",0.782069026165101,FALSE,1,0,0,FALSE,TRUE,FALSE,"A8MTY0",1.18e-56,"Zinc finger protein 724","regulation of DNA-templated transcription [GO:0006355]","GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0008270","nucleus [GO:0005634]","DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]"
"Porites_compressa_HIv1___RNAseq.g20936.t1",0.510895647208583,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.0552321204332923,FALSE,0,0,0,FALSE,FALSE,FALSE,"P49263",1.47e-08,"Pentraxin fusion protein","","GO:0046872","","metal ion binding [GO:0046872]"
"Porites_compressa_HIv1___RNAseq.g20932.t1",0.554064472791404,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.242831410025562,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q5ZJN2",3.18e-86,"Ras-related protein Rab-11A (EC 3.6.5.2)","exocytosis [GO:0006887]; melanosome transport [GO:0032402]; neurotransmitter receptor transport, endosome to postsynaptic membrane [GO:0098887]; protein localization to cilium [GO:0061512]; regulation of cilium assembly [GO:1902017]; regulation of early endosome to recycling endosome transport [GO:1902954]; regulation of endocytic recycling [GO:2001135]; regulation of protein localization to centrosome [GO:1904779]","GO:0000139; GO:0003924; GO:0003925; GO:0005525; GO:0005794; GO:0006887; GO:0030133; GO:0030666; GO:0032154; GO:0032402; GO:0032588; GO:0045335; GO:0055038; GO:0061512; GO:0098837; GO:0098887; GO:1902017; GO:1902954; GO:1904779; GO:2001135","cleavage furrow [GO:0032154]; endocytic vesicle membrane [GO:0030666]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; phagocytic vesicle [GO:0045335]; postsynaptic recycling endosome [GO:0098837]; recycling endosome membrane [GO:0055038]; trans-Golgi network membrane [GO:0032588]; transport vesicle [GO:0030133]","G protein activity [GO:0003925]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]"
"Porites_compressa_HIv1___RNAseq.g20933.t1",1.93111085739725e-09,"Transient","transient_up",TRUE,5,0.906728109818772,TRUE,"Sustained Up (3h)","ME1",0.674221039486151,FALSE,1,1,0,TRUE,TRUE,FALSE,"Q9P3U4",6.88e-32,"E3 ubiquitin-protein ligase dbl4 (EC 2.3.2.31) (DNA-break-localizing protein 4) (Histone E3 ligase 1) (RING-type E3 ubiquitin transferase dbl4)","protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000151; GO:0005634; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0031624; GO:0035861; GO:0061630","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; ubiquitin ligase complex [GO:0000151]","ubiquitin conjugating enzyme binding [GO:0031624]; ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]"
"Porites_compressa_HIv1___RNAseq.g20934.t2",0.00164813397177454,"Transient","transient_down",TRUE,4,0.899482212963015,TRUE,"U-shaped Dip (12h)","ME0",0.431569438769675,TRUE,1,1,0,TRUE,TRUE,FALSE,"Q6NS46",0,"Protein RRP5 homolog (Apoptosis-linked gene 4 protein) (Programmed cell death protein 11)","rRNA processing [GO:0006364]","GO:0003676; GO:0005730; GO:0005829; GO:0006364; GO:0051059","cytosol [GO:0005829]; nucleolus [GO:0005730]","NF-kappaB binding [GO:0051059]; nucleic acid binding [GO:0003676]"
"Porites_compressa_HIv1___TS.g37254.t1",0.0340361466055408,"Other","unclassified",TRUE,5,0.473199983758971,FALSE,"Sustained Up (3h)","ME1",0.636682586074891,FALSE,0,0,1,FALSE,FALSE,TRUE,"Q8CDG5",1.03e-39,"CREB3 regulatory factor (Luman recruitment factor) (LRF)","maternal behavior [GO:0042711]; negative regulation of endoplasmic reticulum unfolded protein response [GO:1900102]; negative regulation of nuclear receptor-mediated glucocorticoid signaling pathway [GO:2000323]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of prolactin signaling pathway [GO:1902213]; positive regulation of protein catabolic process [GO:0045732]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]","GO:0000122; GO:0000977; GO:0001228; GO:0005737; GO:0006986; GO:0016604; GO:0034976; GO:0042711; GO:0045732; GO:1900102; GO:1902213; GO:2000323","cytoplasm [GO:0005737]; nuclear body [GO:0016604]","DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]"
"Porites_compressa_HIv1___RNAseq.12682_t",2.86499552192635e-26,"Monotonous","transition_down",TRUE,2,0.979797363022672,TRUE,"Sustained Down (12h)","ME2",0.737816298510576,FALSE,0,1,0,TRUE,FALSE,FALSE,"P97738",4.82e-14,"Neuronal pentraxin-2 (NP2) (Neuronal activity-regulated pentraxin) (Neuronal pentraxin II) (NP-II)","associative learning [GO:0008306]; neurotransmitter receptor localization to postsynaptic specialization membrane [GO:0099645]","GO:0008306; GO:0030246; GO:0043083; GO:0045202; GO:0046872; GO:0098793; GO:0098892; GO:0098978; GO:0099645","extrinsic component of postsynaptic specialization membrane [GO:0098892]; glutamatergic synapse [GO:0098978]; presynapse [GO:0098793]; synapse [GO:0045202]; synaptic cleft [GO:0043083]","carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]"
"Porites_compressa_HIv1___RNAseq.g20942.t1",0.593424431119391,"Other",NA,FALSE,NA,NA,NA,NA,"ME2",0.487489563134897,FALSE,0,0,0,FALSE,FALSE,FALSE,"O88783",4.44e-18,"Coagulation factor V (Activated protein C cofactor) [Cleaved into: Coagulation factor V heavy chain; Coagulation factor V light chain]","blood circulation [GO:0008015]; blood coagulation [GO:0007596]; response to vitamin K [GO:0032571]","GO:0005507; GO:0005615; GO:0007596; GO:0008015; GO:0031091; GO:0032571","extracellular space [GO:0005615]; platelet alpha granule [GO:0031091]","copper ion binding [GO:0005507]"
"Porites_compressa_HIv1___RNAseq.g20951.t1",0.565884075604502,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.682602217244704,FALSE,0,1,0,TRUE,FALSE,FALSE,"Q7T3S3",1.8e-36,"Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4ST-1) (C4ST1) (zC4ST-1)","carbohydrate biosynthetic process [GO:0016051]; chondroitin sulfate proteoglycan biosynthetic process [GO:0050650]; motor neuron axon guidance [GO:0008045]; muscle organ development [GO:0007517]; proteoglycan biosynthetic process [GO:0030166]","GO:0000139; GO:0007517; GO:0008045; GO:0008146; GO:0016051; GO:0030166; GO:0047756; GO:0050650","Golgi membrane [GO:0000139]","chondroitin 4-sulfotransferase activity [GO:0047756]; sulfotransferase activity [GO:0008146]"
"Porites_compressa_HIv1___RNAseq.g20952.t1",0.00185108277412237,"Monotonous","transition_down",TRUE,2,0.870990585556416,TRUE,"Sustained Down (12h)","ME2",0.870398194118377,FALSE,1,1,0,TRUE,TRUE,FALSE,"B3EWZ9",0,"Hephaestin-like protein (EC 1.-.-.-)","copper ion transport [GO:0006825]; iron ion transport [GO:0006826]","GO:0005507; GO:0005886; GO:0006825; GO:0006826; GO:0016491","plasma membrane [GO:0005886]","copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]"
"Porites_compressa_HIv1___RNAseq.g20953.t1",0.184605312011079,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.845411380584421,FALSE,0,0,0,FALSE,FALSE,FALSE,"B3EWZ9",1.2e-139,"Hephaestin-like protein (EC 1.-.-.-)","copper ion transport [GO:0006825]; iron ion transport [GO:0006826]","GO:0005507; GO:0005886; GO:0006825; GO:0006826; GO:0016491","plasma membrane [GO:0005886]","copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]"
"Porites_compressa_HIv1___RNAseq.g20954.t1",0.0812884388817679,"Other",NA,FALSE,NA,NA,NA,NA,"ME2",0.735186004890495,FALSE,0,0,0,FALSE,FALSE,FALSE,"B3EWZ9",1.69e-31,"Hephaestin-like protein (EC 1.-.-.-)","copper ion transport [GO:0006825]; iron ion transport [GO:0006826]","GO:0005507; GO:0005886; GO:0006825; GO:0006826; GO:0016491","plasma membrane [GO:0005886]","copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]"
"Porites_compressa_HIv1___TS.g37275.t1",0.182660293749071,"Other",NA,FALSE,NA,NA,NA,NA,"ME4",0.822786018285747,FALSE,0,0,0,FALSE,FALSE,FALSE,"B3EWZ9",1.58e-29,"Hephaestin-like protein (EC 1.-.-.-)","copper ion transport [GO:0006825]; iron ion transport [GO:0006826]","GO:0005507; GO:0005886; GO:0006825; GO:0006826; GO:0016491","plasma membrane [GO:0005886]","copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]"
"Porites_compressa_HIv1___TS.g37276.t1",0.00947743446296552,"Other","unclassified",TRUE,3,0.879172144269251,TRUE,"Sustained Down (3h)","ME4",0.810883125418443,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q3V1H3",2.07e-25,"Ferroxidase HEPHL1 (EC 1.16.3.1) (Hephaestin-like protein 1)","copper ion transport [GO:0006825]; intracellular iron ion homeostasis [GO:0006879]; multicellular organismal-level iron ion homeostasis [GO:0060586]","GO:0004322; GO:0005507; GO:0006825; GO:0006879; GO:0016020; GO:0060586","membrane [GO:0016020]","copper ion binding [GO:0005507]; ferroxidase activity [GO:0004322]"
"Porites_compressa_HIv1___RNAseq.g20957.t1",0.0157634005825339,"Other","unclassified",TRUE,2,0.510694469999919,TRUE,"Sustained Down (12h)","ME4",0.82423041206261,FALSE,1,0,0,FALSE,TRUE,FALSE,"B3EWZ9",5.72e-15,"Hephaestin-like protein (EC 1.-.-.-)","copper ion transport [GO:0006825]; iron ion transport [GO:0006826]","GO:0005507; GO:0005886; GO:0006825; GO:0006826; GO:0016491","plasma membrane [GO:0005886]","copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]"
"Porites_compressa_HIv1___RNAseq.12691_t",0.631387990440499,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.014293095508377,FALSE,0,0,0,FALSE,FALSE,FALSE,"K0E4E1",9.02e-14,"Putative glycosyl hydrolase ecdE (EC 3.2.1.-)","sucrose catabolic process [GO:0005987]","GO:0004575; GO:0005737; GO:0005987","cytoplasm [GO:0005737]","sucrose alpha-glucosidase activity [GO:0004575]"
"Porites_compressa_HIv1___RNAseq.g20946.t1",0.3091405423722,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.245130222516203,FALSE,0,3,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___TS.g37262.t1",0.960886537894302,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.151981560499624,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q6A051",9.35e-07,"Attractin-like protein 1","G protein-coupled receptor signaling pathway [GO:0007186]","GO:0005886; GO:0007186; GO:0030246","plasma membrane [GO:0005886]","carbohydrate binding [GO:0030246]"
"Porites_compressa_HIv1___RNAseq.g20948.t2",0.841857676103085,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.203547307775853,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q7ZX31",4.41e-14,"Inhibitor of growth protein 3","chromatin remodeling [GO:0006338]","GO:0000812; GO:0006338; GO:0008270; GO:0035267","NuA4 histone acetyltransferase complex [GO:0035267]; Swr1 complex [GO:0000812]","zinc ion binding [GO:0008270]"
"Porites_compressa_HIv1___RNAseq.g20950.t1",0.682953408195966,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.202356434851576,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q6A051",9.55e-127,"Attractin-like protein 1","G protein-coupled receptor signaling pathway [GO:0007186]","GO:0005886; GO:0007186; GO:0030246","plasma membrane [GO:0005886]","carbohydrate binding [GO:0030246]"
"Porites_compressa_HIv1___RNAseq.g20963.t1",0.428869789107975,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.904883494043728,TRUE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___TS.g37287.t1",0.973766521218916,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.152664109978334,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20972.t2",0.287930251736813,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.345489399961457,FALSE,0,0,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___TS.g37306.t1",1,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.463995798919019,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20990.t1",0.951144393192135,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.0782017930909221,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___TS.g37314.t1",0.964126910711542,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.387385881910392,FALSE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20994.t1",0.943857770670771,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.369921164041857,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q9NZM1",4.29e-30,"Myoferlin (Fer-1-like protein 3)","blood circulation [GO:0008015]; muscle contraction [GO:0006936]; plasma membrane repair [GO:0001778]; regulation of neurotransmitter secretion [GO:0046928]","GO:0001778; GO:0005509; GO:0005543; GO:0005635; GO:0005886; GO:0005901; GO:0005929; GO:0006936; GO:0008015; GO:0030672; GO:0031410; GO:0031965; GO:0034451; GO:0036064; GO:0043231; GO:0046928; GO:0070062","caveola [GO:0005901]; centriolar satellite [GO:0034451]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytoplasmic vesicle [GO:0031410]; extracellular exosome [GO:0070062]; intracellular membrane-bounded organelle [GO:0043231]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; plasma membrane [GO:0005886]; synaptic vesicle membrane [GO:0030672]","calcium ion binding [GO:0005509]; phospholipid binding [GO:0005543]"
"Porites_compressa_HIv1___TS.g37277.t1",0.841927654852504,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.183031580077732,FALSE,0,1,0,TRUE,FALSE,FALSE,"P19579",9.35e-23,"Capsule biosynthesis protein CapA","capsule polysaccharide biosynthetic process [GO:0045227]","GO:0005886; GO:0045227","plasma membrane [GO:0005886]",""
"Porites_compressa_HIv1___RNAseq.g20959.t1",1.73423104124813e-05,"Transient","transient_up",TRUE,5,0.752823867148635,TRUE,"Sustained Up (3h)","ME1",0.882206768360112,TRUE,1,0,0,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20960.t1",0.294547257817586,"Transient",NA,FALSE,NA,NA,NA,NA,"ME0",0.471839582310294,TRUE,0,0,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20962.t1",0.460294197138731,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",0.890999476328245,TRUE,1,0,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA
"Porites_compressa_HIv1___RNAseq.g20964.t1",0.151517534646357,"Other",NA,FALSE,NA,NA,NA,NA,"ME1",0.610680008530457,FALSE,0,0,0,FALSE,FALSE,FALSE,"O19071",4.24e-125,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase (EC 2.4.1.143) (Beta-1,2-N-acetylglucosaminyltransferase II) (GlcNAc-T II) (GNT-II) (Mannoside acetylglucosaminyltransferase 2) (N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase II)","oligosaccharide biosynthetic process [GO:0009312]; protein N-linked glycosylation [GO:0006487]; protein N-linked glycosylation via asparagine [GO:0018279]","GO:0000139; GO:0005795; GO:0006487; GO:0008455; GO:0009312; GO:0018279; GO:0030145; GO:0042803","Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]","alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity [GO:0008455]; manganese ion binding [GO:0030145]; protein homodimerization activity [GO:0042803]"
"Porites_compressa_HIv1___TS.g37282.t1",0.771593075655286,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.0395539525056147,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q6DI37",2.48e-150,"Ubiquitin-like domain-containing CTD phosphatase 1 (EC 3.1.3.16) (Nuclear proteasome inhibitor UBLCP1)","regulation of proteasome assembly [GO:0090364]","GO:0004722; GO:0005634; GO:0046872; GO:0090364","nucleus [GO:0005634]","metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]"
"Porites_compressa_HIv1___RNAseq.g20966.t1",0.421099933632657,"Other",NA,FALSE,NA,NA,NA,NA,"ME0",-0.254141935207581,FALSE,0,0,0,FALSE,FALSE,FALSE,"Q28EM2",6.03e-10,"Small integral membrane protein 12","","GO:0016020","membrane [GO:0016020]",""
