"sequence_name","count_FOXO3","count_HSF1","count_NFE2L2"
"Pocillopora_acuta_HIv2___RNAseq.g25008.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2501.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25027.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25034.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25045.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25046.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25052.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g25059.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25060.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25076.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25082.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25083.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25086.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25097.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g251.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25102.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2512.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25120.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25171.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25194.t2",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25195.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25197.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g252.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25202.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g25203.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25224.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25242.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25247.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25250.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25253.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25270.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25275.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25296.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25305.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2532.t1",3,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25323.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25324.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25330.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25336.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25351.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25357.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25363.t1b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25367.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25378.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2538.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25403.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25412.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25418.t1",3,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25442.t2",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g2548.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25485.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25486.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25489.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2549.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25492.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25494.t1",2,1,0
"Pocillopora_acuta_HIv2___RNAseq.g25526.t1b",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g2553.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25537.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25551.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25560.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25574.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25603.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25627.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25653.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25671.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2569.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25691.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25692.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25694.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25701.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25708.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25726.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25739.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25753.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25768.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25776.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g25785.t1b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25814.t1",2,0,1
"Pocillopora_acuta_HIv2___RNAseq.g25821.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25825.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25826.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g25830.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25831.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25839.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25844.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25854.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25859.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25866.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25869.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25873.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25875.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25877.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25887.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25888.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g2589.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25890.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2590.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25900.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25901.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25908.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25933.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25940.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25945.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25946.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25948.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25949.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g25965.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25966.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g25968.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g25969.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g25990.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26000.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26017.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26025.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26031.t1a",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26040.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26070.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26077.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26080.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26082.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26084.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26092.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26105.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2612.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26120.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26126.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26130.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26136.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26154.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26178.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2618.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26181.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26191.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26199.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26203.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26207.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26208.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26228.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26229.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26233.t1",1,2,0
"Pocillopora_acuta_HIv2___RNAseq.g26234.t1",1,2,0
"Pocillopora_acuta_HIv2___RNAseq.g26239.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2625.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2630.t1b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2631.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26335.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26336.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26337.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26338.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26348.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26352.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26355.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26356.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26374.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26377.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26378.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26379.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26397.t1",4,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26398.t1",5,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26401.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26403.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2641.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26418.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26419.t1",4,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26456.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26458.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26460.t1a",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g26473.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26474.t1b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26479.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26490.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26499.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26507.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26532.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26546.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26564.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26589.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26594.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26596.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26602.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26610.t1",1,3,0
"Pocillopora_acuta_HIv2___RNAseq.g26613.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26620.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26649.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2665.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26664.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26665.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26672.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26673.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26678.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26679.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26687.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26692.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26703.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g2673.t2",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g2676.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26775.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g2679.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26790.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26796.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26808.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26811.t2",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26845.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26848.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26849.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g26877.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26889.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26890.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26902.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2694.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2696.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g26960.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26981.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26986.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g26996.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27017.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27018.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27019.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27028.t2b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27039.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27043.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27065.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27081.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27082.t1",3,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27084.t1c",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2710.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27105.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g27117.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27126.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27130.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27133.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g2714.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27156.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27179.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2720.t1a",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27209.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27216.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27217.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27223.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27225.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27231.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27235.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27236.t1c",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g2725.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27251.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g27275.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27280.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27287.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27289.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27293.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27294.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27296.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27299.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27300.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27307.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27308.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27311.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27312.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27313.t1",1,2,0
"Pocillopora_acuta_HIv2___RNAseq.g27314.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27315.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27322.t1",3,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27334.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27337.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27339.t1b",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27349.t1",2,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27368.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27371.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27379.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27381.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27400.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27408.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27410.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27420.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27424.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2743.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2745.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27461.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27462.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27471.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27474.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27500.t1",2,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27505.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27508.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27510.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27516.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27525.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g2754.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27550.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2756.t1",1,0,2
"Pocillopora_acuta_HIv2___RNAseq.g27565.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27598.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g27604.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27607.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27616.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27623.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27668.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27669.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27670.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27689.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g27702.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27708.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g27730.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27744.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2776.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g27778.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27779.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2780.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27806.t1",2,0,1
"Pocillopora_acuta_HIv2___RNAseq.g27844.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27845.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27877.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g2788.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27881.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27942.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27943.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27944.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27948.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27949.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27961.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27962.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27964.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27965.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27978.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27980.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g27983.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2799.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28020.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28031.t2",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28036.t2",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28038.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28060.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28062.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28063.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28064.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28081.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28100.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28106.t1a",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28108.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g2812.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2813.t4",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28151.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g28183.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2819.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28196.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28216.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28234.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28240.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28248.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28254.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2827.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28270.t1",1,1,0
"Pocillopora_acuta_HIv2___RNAseq.g28272.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28277.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28279.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28280.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g28333.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28335.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28344.t1a",1,0,2
"Pocillopora_acuta_HIv2___RNAseq.g28344.t1b",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28346.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28362.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28382.t1",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g28384.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28397.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28400.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28404.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28413.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28417.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28418.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28419.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28420.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2845.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28450.t1",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28494.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28497.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28498.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28513.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2853.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28547.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g2857.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28575.t1a",2,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28575.t1b",1,0,1
"Pocillopora_acuta_HIv2___RNAseq.g28583.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28595.t1",1,0,0
"Pocillopora_acuta_HIv2___RNAseq.g28599.t1",1,0,0
